FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 GrType	 0Hz_freq	 2Hz_freq	 2Hz/0Hz	
m60809c4r2.htb	   0.0	  0.03	 2.000	 10.00	  2.00	 40.00	   1.0	 359.2650	 33.1807	 0.0924	
m60809c5r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 1603.8710	 49.7135	 0.0310	
m60809c5r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 812.8954	 39.1372	 0.0481	
m60810c1r2.htb	   0.0	  0.03	 2.000	 10.00	 -5.00	 40.00	   0.0	 1581.8822	 120.6542	 0.0763	
m60810c1r2.htb	   0.0	  0.03	 2.000	 10.00	 -5.00	 40.00	   1.0	 791.3001	 13.9258	 0.0176	
m60810c2r2.htb	   0.0	  0.03	 2.000	  0.00	  5.00	 40.00	   0.0	 1495.8131	 70.2023	 0.0469	
m60810c2r2.htb	   0.0	  0.03	 2.000	  0.00	  5.00	 40.00	   1.0	 793.8227	 33.3594	 0.0420	
m60810c3r2.htb	   0.0	  0.03	 2.000	  5.00	 -10.00	 40.00	   0.0	 958.5914	 54.7157	 0.0571	
m60810c3r2.htb	   0.0	  0.03	 2.000	  5.00	 -10.00	 40.00	   1.0	 504.3593	 33.0847	 0.0656	
m60810c4r2.htb	   0.0	  0.03	 2.000	  5.00	 -5.00	 40.00	   0.0	 802.0783	 134.0034	 0.1671	
m60810c4r2.htb	   0.0	  0.03	 2.000	  5.00	 -5.00	 40.00	   1.0	 395.9971	 62.9322	 0.1589	
m60810c5r2.htb	   0.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   0.0	 700.8150	 68.1711	 0.0973	
m60810c5r2.htb	   0.0	  0.03	 2.000	 -5.00	 -10.00	 40.00	   1.0	 379.8887	 17.3075	 0.0456	
m60811c1r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 874.9950	 155.7450	 0.1780	
m60811c1r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 432.9663	 98.2269	 0.2269	
m60811c2r2.htb	   0.0	  0.03	 2.000	 -5.00	 -8.00	 40.00	   0.0	 720.8700	 69.9357	 0.0970	
m60811c2r2.htb	   0.0	  0.03	 2.000	 -5.00	 -8.00	 40.00	   1.0	 343.8826	 36.4750	 0.1061	
m60811c3r2.htb	   0.0	  0.03	 2.000	  0.00	  5.00	 40.00	   0.0	 481.6977	 89.7073	 0.1862	
m60811c3r2.htb	   0.0	  0.03	 2.000	  0.00	  5.00	 40.00	   1.0	 271.3777	 45.1953	 0.1665	
m60811c4r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 1169.7591	 125.4699	 0.1073	
m60811c4r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 592.4126	 67.3521	 0.1137	
m60811c5r2.htb	   0.0	  0.03	 2.000	 10.00	  5.00	 40.00	   0.0	 182.9623	 7.1087	 0.0389	
m60811c5r2.htb	   0.0	  0.03	 2.000	 10.00	  5.00	 40.00	   1.0	 123.4870	 11.4867	 0.0930	
m60815c1r2.htb	   0.0	  0.03	 2.000	  8.00	 -10.00	 40.00	   0.0	 197.7490	 28.4484	 0.1439	
