FILE		 q(1)	 q(2)	 q(3)	 q(4)	 spont	
m60110c2r7.htb	 14.52508 2.75858 109.32443 105.81523 8.00995
m60117c2r7.htb	 19.75659 5.57614 95.00921 30.76759 13.88060
m21144c1r3.htb	 2.74643 0.75962 44.72825 18.00000 0.85809
m60110c1r6.htb	 2.10213 0.84577 -20.71980 22.98255 1.59204
m60110c2r7.htb	 14.52480 2.75873 109.34428 105.84154 8.00995
m60117c2r7.htb	 19.75662 5.57617 95.00994 30.76763 13.88060
m21144c1r3.htb	 2.74643 0.75962 44.72797 18.00000 0.85809
m60110c1r6.htb	 2.10220 0.84577 -20.72929 22.96798 1.59204
m60110c2r7.htb	 14.52478 2.75889 109.33973 105.83462 8.00995
m60117c2r7.htb	 19.75662 5.57612 95.00877 30.76754 13.88060
m21144c1r3.htb	 2.74643 0.75962 44.72780 18.00000 0.85809
m60110c1r6.htb	 2.10233 0.84577 -20.68056 22.94608 1.59204
m60110c2r7.htb	 14.52471 2.75890 109.33572 105.83385 8.00995
m60117c2r7.htb	 19.75659 5.57617 95.00929 30.76752 13.88060
m21144c1r3.htb	 2.74643 0.75962 44.72733 18.00000 0.85809
m60110c1r6.htb	 2.10244 0.84577 -20.72226 22.93559 1.59204
m60110c2r7.htb	 14.52469 2.75891 109.33527 105.83672 8.00995
m21144c1r3.htb	 2.74643 0.75962 44.72795 18.00000 0.85809
m60110c1r6.htb	 2.10235 0.84577 -20.71836 22.94387 1.59204
m60110c2r7.htb	 14.52502 2.75859 109.35181 105.83518 8.00995
m60117c2r7.htb	 19.75662 5.57616 95.00860 30.76723 13.88060
m60125c1r8.htb	 5.72408 0.52116 -56.52165 102.97142 3.88060
m60125c2r7.htb	 5.26385 1.94865 289.03779 71.07074 9.35323
m60125c3r7.htb	 11.89720 3.22173 81.80384 18.00000 2.83582
m60125c4r2.htb	 3.27756 1.39876 309.01560 32.57047 2.58706
m60201c2r9.htb	 21.75455 4.54730 273.27785 18.00000 14.82587
m60201c3r3.htb	 10.54993 3.86116 325.65782 22.00912 4.37811
m60201c4r3.htb	 18.26983 1.79221 209.79395 59.10825 14.07960
m60201c5r9.htb	 10.67465 3.41378 147.26128 37.82513 2.73632
m21144c1r3.htb	 2.74643 0.75962 44.72826 18.00000 0.85809
m60110c1r6.htb	 2.10196 0.84577 -20.73647 23.01140 1.59204
m60110c2r7.htb	 14.52501 2.75861 109.35218 105.83630 8.00995
m60117c2r7.htb	 19.75659 5.57616 95.00923 30.76761 13.88060
m60125c1r8.htb	 5.74480 0.50809 -55.69989 97.40388 3.88060
m60125c2r7.htb	 5.26382 1.94871 289.03292 71.07061 9.35323
m60125c3r7.htb	 11.89721 3.22178 81.80358 18.00000 2.83582
m60125c4r2.htb	 3.27756 1.39878 309.01588 32.56999 2.58706
m60201c2r9.htb	 21.75455 4.54729 273.27770 18.00000 14.82587
m60201c3r3.htb	 10.54994 3.86128 325.65854 22.00820 4.37811
m60201c4r3.htb	 18.26984 1.79221 209.79323 59.10777 14.07960
m60201c5r9.htb	 10.67519 3.41421 147.25375 37.79707 2.73632
m60203c1r7.htb	 9.05652 3.00846 320.18640 23.33742 7.16418
m60203c2r3.htb	 13.31857 3.05394 24.05924 26.72000 8.50746
m60203c3r8.htb	 7.72167 5.17530 30.01066 18.00000 5.67164
m60207c1r7.htb	 4.69002 2.57885 282.90087 18.00000 1.95688
m21144c1r3.htb	 2.74643 0.75962 44.72736 18.00000 0.85809
m60110c1r6.htb	 2.10247 0.84577 -20.70770 22.92347 1.59204
m60110c2r7.htb	 14.52482 2.75880 109.34248 105.83475 8.00995
m60117c2r7.htb	 19.75660 5.57614 95.00873 30.76715 13.88060
m60125c1r8.htb	 5.73392 0.51455 -55.99038 100.39436 3.88060
m60125c2r7.htb	 5.26379 1.94873 289.03238 71.07073 9.35323
m60125c3r7.htb	 11.89721 3.22178 81.80357 18.00000 2.83582
m60125c4r2.htb	 3.27756 1.39875 309.01550 32.57110 2.58706
m60201c2r9.htb	 21.75455 4.54729 273.27746 18.00000 14.82587
m60201c3r3.htb	 10.54994 3.86107 325.65634 22.00890 4.37811
m60201c4r3.htb	 18.26985 1.79220 209.79221 59.10674 14.07960
m60201c5r9.htb	 10.67524 3.41429 147.25729 37.79398 2.73632
m60203c1r7.htb	 9.05652 3.00875 320.18807 23.33776 7.16418
m60203c2r3.htb	 13.31860 3.05383 24.05988 26.71975 8.50746
m60203c3r8.htb	 7.72167 5.17531 30.01065 18.00000 5.67164
