FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 BaseRate	 Amp		 x_width	 y_width	 x_ctr	 y_ctr	 rfplot_x_ctr	 rfplot_y_ctr	 axpect_ratio	
m61129c1r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  1.55	  2.53	 25.42	 15.83	  9.60	 -6.35	  0.00		  0.00		 
m61129c2r1.htb	  90.0	  0.03	 2.000	  0.00	  0.00	 40.00	  2.84	  3.58	 32.05	 28.72	  4.93	 -2.21	  0.00		  0.00		 
m61129c3r1.htb	  90.0	  0.03	 2.000	  0.00	  0.00	 40.00	  2.74	  8.07	 18.70	 18.48	 -0.49	  3.45	  0.00		  0.00		 
m61130c1r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  2.26	 13.51	 21.46	 15.80	 -1.40	  1.29	  0.00		  0.00		 
m61130c2r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  4.12	  5.92	 19.67	 20.24	  6.27	  6.89	  0.00		  0.00		 
m61130c3r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  5.08	  4.28	 11.84	 19.53	  4.07	  6.42	  0.00		  0.00		 
m61130c4r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  1.44	 14.03	 13.48	  9.58	  4.79	 -3.27	  0.00		  0.00		 
m61201c1r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  2.41	  6.72	 18.45	  8.82	  3.80	 -4.22	  0.00		  0.00		 
m61201c2r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  3.22	 25.88	 19.36	 11.60	  0.11	 -4.28	  0.00		  0.00		 
m61204c1r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  1.20	  9.10	 17.14	  8.10	 -1.90	 -1.75	  0.00		  0.00		 
m61204c2r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  2.13	 34.25	 13.43	  8.27	  0.34	 -5.00	  0.00		  0.00		 
m61204c3r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  2.73	 10.95	 11.39	  3.58	 -3.95	 -9.79	  0.00		  0.00		 
m61206c1r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  1.85	 27.76	 15.07	  7.48	  4.38	 -3.81	  0.00		  0.00		 
m61206c2r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  0.84	 16.67	 16.81	 12.86	 -3.60	  1.82	  0.00		  0.00		 
m61206c3r1.htb	 240.0	  0.03	 2.000	  0.00	  0.00	 40.00	 23.46	 34.92	 15.97	 13.00	  5.34	 -3.73	  0.00		  0.00		 
m61206c4r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  4.56	 27.76	  9.96	 10.20	 -0.62	 -6.34	  0.00		  0.00		 
